Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,vpd
24.0,6.0,1984.0,34.47,18.59,58.77,0.68,29.13,0.0,2.72,2.6927134055941573
25.0,6.0,1984.0,24.46,17.6,74.2,0.43,29.3,0.0,3.92,1.0509955804847517
26.0,6.0,1984.0,22.89,17.32,76.15,0.56,25.99,0.2,2.83,0.901407790627335
27.0,6.0,1984.0,23.28,16.76,72.02,0.55,28.5,0.05,3.29,1.0664848268063452
28.0,6.0,1984.0,22.61,15.9,75.78,0.45,26.25,0.05,3.54,0.8833511736925588
29.0,6.0,1984.0,23.03,15.45,71.15,0.47,28.91,0.0,3.28,1.065208838246309
30.0,6.0,1984.0,21.22,16.3,78.35,0.47,16.63,0.34,3.71,0.7463888772228211
1.0,7.0,1984.0,22.6,15.77,73.66,0.58,18.13,0.23,4.07,0.9582632783782152
2.0,7.0,1984.0,26.34,14.59,69.32,0.61,30.39,0.0,6.34,1.3069740034392274
3.0,7.0,1984.0,30.44,15.41,65.36,0.56,30.45,0.0,5.99,1.8105544459071385
4.0,7.0,1984.0,30.17,15.67,63.99,0.5,30.71,0.01,5.87,1.8634348699980805
5.0,7.0,1984.0,26.9,15.0,68.3,0.44,30.63,0.01,4.35,1.3938964824368143
6.0,7.0,1984.0,26.6,14.38,74.22,0.44,29.07,0.02,3.54,1.1089912678587872
7.0,7.0,1984.0,26.76,16.18,68.77,0.42,28.61,0.01,4.64,1.385080235655078
8.0,7.0,1984.0,26.64,14.9,68.68,0.42,30.22,0.0,4.33,1.3586388977115398
9.0,7.0,1984.0,24.25,15.32,74.69,0.38,25.62,0.02,3.72,0.9869346299340522
10.0,7.0,1984.0,24.31,17.68,69.34,0.37,25.4,0.01,4.28,1.2421297619920386
11.0,7.0,1984.0,23.63,16.36,59.55,0.4,28.26,0.0,5.59,1.5567380768105057
12.0,7.0,1984.0,26.08,14.43,63.93,0.39,29.93,0.0,6.7,1.514669714256328
13.0,7.0,1984.0,31.01,16.73,62.5,0.47,30.12,0.0,7.12,2.0428354642405884
14.0,7.0,1984.0,34.58,16.43,58.02,0.55,29.76,0.0,4.01,2.6984242012501887
15.0,7.0,1984.0,31.61,17.39,63.58,0.47,29.62,0.0,2.87,2.055565159191332
16.0,7.0,1984.0,27.13,16.57,74.28,0.36,29.8,0.0,3.39,1.166504548292128
17.0,7.0,1984.0,22.9,17.1,79.41,0.4,26.02,0.15,3.91,0.7757305967949275
18.0,7.0,1984.0,23.55,17.18,75.12,0.48,25.41,0.17,3.47,0.9663982243260998
19.0,7.0,1984.0,25.21,16.83,69.83,0.4,27.54,0.0,4.37,1.2569109528633775
20.0,7.0,1984.0,26.22,15.43,69.31,0.37,27.66,0.01,4.95,1.3141368045659387
21.0,7.0,1984.0,30.12,15.37,60.26,0.43,29.4,0.0,5.26,2.044843648843258
22.0,7.0,1984.0,34.25,15.67,54.35,0.51,29.44,0.0,3.1,2.8686038787251236
23.0,7.0,1984.0,27.71,16.96,68.3,0.32,29.01,0.0,5.08,1.4845056167772483
24.0,7.0,1984.0,26.75,16.93,62.84,0.32,28.96,0.0,6.72,1.6640084182969543
25.0,7.0,1984.0,26.7,15.67,65.68,0.33,29.23,0.01,6.88,1.5077547474807202
26.0,7.0,1984.0,29.07,16.4,65.84,0.37,29.1,0.0,6.09,1.6924719511775699
27.0,7.0,1984.0,29.84,16.92,68.83,0.46,28.16,0.08,3.32,1.610941689006634
28.0,7.0,1984.0,35.89,16.13,53.3,0.48,28.65,0.0,4.14,3.185853087056474
29.0,7.0,1984.0,32.6,17.78,59.93,0.38,27.24,0.02,5.97,2.3786299717305965
30.0,7.0,1984.0,24.18,17.44,70.42,0.29,25.85,0.37,5.39,1.1869035290485233
31.0,7.0,1984.0,25.98,16.65,57.04,0.58,26.76,0.02,6.48,1.8494496515375012
1.0,8.0,1984.0,33.76,14.72,51.1,0.51,28.9,0.0,5.44,2.9760604965087487
2.0,8.0,1984.0,30.51,16.43,62.0,0.33,28.69,0.0,7.02,2.0152125898970454
3.0,8.0,1984.0,24.62,16.85,65.26,0.25,27.97,0.0,8.99,1.409218519475635
4.0,8.0,1984.0,27.89,15.74,53.44,0.34,28.39,0.01,8.81,2.165013206881146
5.0,8.0,1984.0,34.01,15.86,39.61,0.42,28.48,0.0,6.5,3.75823151574119
6.0,8.0,1984.0,35.64,19.19,35.1,0.44,27.82,0.0,4.93,4.501748187307099
7.0,8.0,1984.0,34.81,19.89,44.24,0.42,27.5,0.0,3.3,3.749919362161385
8.0,8.0,1984.0,35.2,18.16,49.92,0.42,27.63,0.0,3.07,3.3691602153236127
9.0,8.0,1984.0,37.82,18.8,42.8,0.45,27.4,0.0,4.19,4.373289929344085
10.0,8.0,1984.0,34.49,20.28,40.19,0.39,26.73,0.0,4.42,3.980757423083427
11.0,8.0,1984.0,27.83,18.3,62.27,0.29,26.93,0.01,3.41,1.808888823542921
12.0,8.0,1984.0,31.77,17.33,56.87,0.38,26.87,0.01,3.3,2.4509217029624066
13.0,8.0,1984.0,29.66,17.16,67.16,0.3,26.04,0.0,3.79,1.6878935232023404
14.0,8.0,1984.0,29.15,16.92,67.13,0.3,26.78,0.0,5.28,1.6449776023925562
15.0,8.0,1984.0,24.72,15.41,68.28,0.25,26.88,0.0,5.64,1.2658721662906811
16.0,8.0,1984.0,25.42,16.84,63.22,0.25,26.24,0.0,6.8,1.5473277921553263
17.0,8.0,1984.0,26.54,15.44,68.51,0.26,26.6,0.0,6.19,1.3689884870096987
18.0,8.0,1984.0,27.61,15.2,70.36,0.28,26.34,0.01,4.95,1.3511849242897926
19.0,8.0,1984.0,29.41,14.63,68.36,0.32,26.11,0.0,4.27,1.5611628915763425
20.0,8.0,1984.0,25.61,17.85,71.64,0.26,24.88,0.02,4.38,1.2214707602967416
21.0,8.0,1984.0,23.07,17.95,66.88,0.22,15.09,0.02,4.01,1.2751561452287943
22.0,8.0,1984.0,20.52,16.53,83.21,0.51,3.74,3.08,4.94,0.5633041509421992
23.0,8.0,1984.0,23.71,16.91,76.19,1.48,20.24,0.02,3.9,0.9275717547714781
24.0,8.0,1984.0,26.98,16.28,76.89,1.06,21.72,0.0,4.15,1.0368740309438498
25.0,8.0,1984.0,31.47,17.36,65.19,0.75,24.78,0.0,6.08,1.9512398292913442
26.0,8.0,1984.0,29.13,18.49,70.84,0.32,24.85,0.02,8.26,1.4871865717768986
27.0,8.0,1984.0,27.51,18.0,71.36,0.25,24.63,0.0,7.65,1.3476297287115702
28.0,8.0,1984.0,33.16,17.13,56.98,0.37,24.86,0.0,4.75,2.6037180797375865
29.0,8.0,1984.0,28.07,17.99,69.24,0.25,24.45,0.0,3.34,1.484695961290249
30.0,8.0,1984.0,35.65,18.05,57.59,0.4,24.35,0.0,1.71,2.9106401096936727
31.0,8.0,1984.0,29.58,18.91,76.35,0.2,23.67,0.0,4.57,1.2379487723161668
1.0,9.0,1984.0,24.49,19.05,83.32,0.19,18.97,0.05,3.35,0.696379934510964
2.0,9.0,1984.0,26.93,18.6,70.93,0.32,22.41,0.01,3.83,1.3437028960126645
3.0,9.0,1984.0,27.52,17.26,70.48,0.25,23.55,0.0,5.49,1.3757819198764905
4.0,9.0,1984.0,27.68,16.89,72.84,0.23,23.21,0.0,6.23,1.2689699770379939
5.0,9.0,1984.0,23.97,18.29,73.67,0.19,18.86,0.01,5.32,1.06097043493615
6.0,9.0,1984.0,25.17,18.51,76.0,0.26,19.25,0.13,2.46,1.023732653191031
7.0,9.0,1984.0,23.16,17.4,86.55,1.48,14.49,3.72,2.95,0.5151941229996071
8.0,9.0,1984.0,23.34,17.24,78.26,1.33,19.06,0.02,2.59,0.8373014883662218
9.0,9.0,1984.0,26.29,15.23,79.39,0.97,21.83,0.05,4.11,0.8831134787503432
10.0,9.0,1984.0,26.15,16.45,74.34,0.5,22.29,0.0,5.84,1.1102999033048317
11.0,9.0,1984.0,29.57,16.46,69.83,0.47,22.05,0.0,4.43,1.5313484266263218
12.0,9.0,1984.0,26.38,15.64,73.33,0.29,21.72,0.0,3.29,1.1537813606582934
13.0,9.0,1984.0,28.06,14.62,66.21,0.27,21.69,0.0,4.12,1.5628520352703408
14.0,9.0,1984.0,33.15,15.5,57.93,0.31,21.48,0.0,4.62,2.5044845209960034
15.0,9.0,1984.0,29.08,16.83,69.22,0.24,21.12,0.0,3.76,1.5336780472626175
16.0,9.0,1984.0,26.89,17.36,74.84,0.22,19.63,0.01,2.23,1.1406503763469749
17.0,9.0,1984.0,30.15,17.89,69.93,0.32,19.1,0.11,3.66,1.5950890924250003
18.0,9.0,1984.0,33.23,17.15,55.82,0.33,20.12,0.0,4.56,2.6832809409307385
19.0,9.0,1984.0,33.95,18.61,41.69,0.33,21.11,0.0,3.8,3.7182635743702503
20.0,9.0,1984.0,31.79,17.99,51.95,0.28,20.17,0.0,2.72,2.7532586987739562
21.0,9.0,1984.0,31.21,18.5,52.82,0.27,18.9,0.0,3.35,2.647492474406578
22.0,9.0,1984.0,33.3,18.07,47.94,0.3,19.52,0.0,2.72,3.202709768052929
23.0,9.0,1984.0,30.91,16.68,53.21,0.24,19.44,0.0,4.71,2.5355571168926905
24.0,9.0,1984.0,26.68,16.32,67.9,0.18,19.42,0.0,6.48,1.4210169136321262
25.0,9.0,1984.0,27.75,16.22,59.25,0.24,19.47,0.0,4.39,1.8937556182154176
26.0,9.0,1984.0,21.51,14.86,77.47,0.16,18.38,0.0,2.78,0.7684999366612706
27.0,9.0,1984.0,21.12,15.61,70.23,0.18,16.57,0.0,2.6,1.00983942803289
28.0,9.0,1984.0,19.47,16.15,84.21,0.82,3.77,5.96,4.99,0.5022085052860725
29.0,9.0,1984.0,20.71,14.39,76.02,1.46,11.66,0.33,3.75,0.7824206900274717
30.0,9.0,1984.0,21.43,13.54,81.55,1.11,12.66,0.0,2.8,0.6142390465115435
1.0,10.0,1984.0,20.72,15.76,78.38,1.12,9.24,0.97,4.16,0.722075932034504
2.0,10.0,1984.0,20.56,13.58,82.45,0.92,6.28,2.79,4.8,0.5613111278183212
3.0,10.0,1984.0,19.26,11.78,72.03,1.25,7.96,1.6,4.4,0.8179724341738308
4.0,10.0,1984.0,19.59,12.57,76.53,2.01,10.21,3.16,9.11,0.7058998903726446
5.0,10.0,1984.0,18.3,11.23,67.15,1.63,13.68,0.02,3.51,0.9098479383369495
6.0,10.0,1984.0,18.98,11.04,73.88,1.2,13.86,0.0,4.81,0.7451402141551124
7.0,10.0,1984.0,23.48,9.56,68.28,1.38,18.15,0.0,3.04,1.1064426526076598
8.0,10.0,1984.0,25.34,11.34,79.27,0.97,16.87,0.02,2.84,0.8092661646542822
9.0,10.0,1984.0,28.14,13.07,62.59,0.92,17.46,0.0,3.18,1.7070833580154052
10.0,10.0,1984.0,29.03,13.26,60.77,0.6,17.29,0.0,2.42,1.8729755610092012
11.0,10.0,1984.0,28.77,14.47,65.75,0.37,17.11,0.0,2.47,1.6360378326335239
12.0,10.0,1984.0,30.95,15.55,48.14,0.36,17.13,0.0,2.86,2.7813338879592924
13.0,10.0,1984.0,32.72,15.05,52.59,0.3,17.15,0.0,2.58,2.753148158549701
14.0,10.0,1984.0,31.55,13.8,56.34,0.26,17.04,0.0,2.84,2.3681971686905294
15.0,10.0,1984.0,29.66,13.98,55.51,0.26,16.52,0.01,2.73,2.2063846695835956
16.0,10.0,1984.0,27.49,13.68,61.38,0.25,15.86,0.0,1.67,1.7193544851492208
17.0,10.0,1984.0,26.06,13.67,67.1,0.23,16.09,0.02,1.91,1.3672338495360985
18.0,10.0,1984.0,20.05,13.4,87.48,0.19,12.33,0.27,2.25,0.38990225709752213
19.0,10.0,1984.0,18.94,16.2,92.06,0.57,2.8,15.86,4.89,0.246934320969868
20.0,10.0,1984.0,18.68,11.81,79.1,1.91,11.41,0.21,4.78,0.5949081315191576
21.0,10.0,1984.0,19.7,11.58,72.91,1.93,15.3,0.0,4.69,0.806551434406964
22.0,10.0,1984.0,23.99,10.89,77.18,1.57,14.97,0.0,2.4,0.8292103832890465
23.0,10.0,1984.0,23.08,12.4,83.02,1.32,14.68,0.0,2.04,0.6016107327563369
24.0,10.0,1984.0,20.56,12.71,91.51,0.94,12.82,0.09,1.62,0.2678913470204414
25.0,10.0,1984.0,19.1,14.96,91.88,0.65,5.42,1.64,2.62,0.2486034953325924
26.0,10.0,1984.0,19.54,14.5,89.39,0.97,11.53,0.25,2.56,0.3287116714123961
27.0,10.0,1984.0,21.0,16.74,93.88,0.92,8.57,1.76,2.97,0.2105292905662406
28.0,10.0,1984.0,22.48,15.24,88.96,1.01,10.65,0.25,1.84,0.3961391826709626
29.0,10.0,1984.0,23.15,14.31,89.25,1.05,12.91,0.06,2.82,0.3924343944103046
30.0,10.0,1984.0,18.99,13.89,91.3,0.77,8.99,0.21,1.32,0.2600984520129872
31.0,10.0,1984.0,21.53,12.42,79.57,0.98,12.74,0.04,2.07,0.6721617709224157
1.0,11.0,1984.0,18.77,14.7,88.47,1.12,8.02,5.62,4.07,0.34617711406609475
2.0,11.0,1984.0,16.9,12.6,75.57,1.98,10.53,11.32,4.28,0.6486159385738719
3.0,11.0,1984.0,15.3,9.04,77.36,1.45,8.79,7.56,4.28,0.5239229119281503
4.0,11.0,1984.0,14.81,10.18,85.74,1.78,6.85,16.26,4.58,0.32883900399964117
5.0,11.0,1984.0,16.64,9.48,81.65,1.39,7.42,4.23,3.5,0.45634122760003315
6.0,11.0,1984.0,15.96,12.43,85.71,1.33,5.32,9.39,6.3,0.3622603173075496
7.0,11.0,1984.0,14.83,10.81,88.22,1.52,5.69,16.16,5.47,0.2750493835687462
8.0,11.0,1984.0,14.07,9.85,79.76,1.49,8.67,15.11,4.53,0.4480565628601425
9.0,11.0,1984.0,15.95,8.35,84.22,1.37,7.1,16.29,3.65,0.37269098259341793
10.0,11.0,1984.0,15.01,8.05,89.75,0.89,9.36,0.14,2.35,0.23007746538985385
11.0,11.0,1984.0,15.87,6.88,87.1,0.9,9.04,0.06,3.02,0.29670771746187663
12.0,11.0,1984.0,15.83,10.62,88.41,0.59,0.62,5.23,4.88,0.2826334397093948
13.0,11.0,1984.0,14.1,9.78,79.88,0.99,6.84,0.12,4.0,0.4454561398264385
14.0,11.0,1984.0,15.4,10.5,84.67,0.84,4.46,1.15,3.87,0.3655622847140867
15.0,11.0,1984.0,16.62,12.8,86.17,0.91,3.54,1.82,7.05,0.3638257360616488
16.0,11.0,1984.0,17.93,8.33,85.47,1.48,8.41,14.98,5.27,0.37828596002498527
17.0,11.0,1984.0,15.91,8.2,91.66,0.57,3.44,4.78,2.77,0.1961230310066311
18.0,11.0,1984.0,16.76,14.39,83.59,1.51,4.44,2.94,8.14,0.4476994575269484
19.0,11.0,1984.0,17.17,14.28,80.63,1.55,6.96,3.7,5.77,0.5370615399207055
20.0,11.0,1984.0,16.72,14.7,91.52,0.77,3.8,0.88,4.05,0.2323482012214897
21.0,11.0,1984.0,17.72,13.69,87.52,1.05,7.36,0.26,4.42,0.3508495564681131
22.0,11.0,1984.0,16.94,14.48,85.17,0.97,4.53,0.13,4.42,0.4085541367913619
23.0,11.0,1984.0,16.24,15.06,85.53,0.91,2.85,0.67,4.95,0.39102580310398594
24.0,11.0,1984.0,16.7,14.71,89.11,0.77,3.32,1.09,4.79,0.29817673682968326
25.0,11.0,1984.0,15.99,11.83,94.03,0.54,1.51,6.48,3.96,0.14988192242358966
26.0,11.0,1984.0,17.81,10.69,80.85,1.44,10.45,0.02,5.64,0.5136823002860482
27.0,11.0,1984.0,19.73,8.83,75.76,1.18,10.59,0.0,3.23,0.6949499480380079
28.0,11.0,1984.0,17.48,7.46,83.21,0.95,9.99,0.0,1.89,0.4221739876189643
29.0,11.0,1984.0,15.0,9.28,92.74,0.46,1.08,9.02,5.56,0.16627762082000608
30.0,11.0,1984.0,15.36,11.14,83.71,1.63,4.08,11.29,8.68,0.3922249615272877
1.0,12.0,1984.0,13.78,10.2,85.91,1.02,3.72,3.25,5.28,0.3097239943456984
2.0,12.0,1984.0,14.58,10.34,88.46,0.45,2.29,2.66,3.05,0.2640222484820627
3.0,12.0,1984.0,15.95,13.95,96.82,0.19,0.86,6.52,4.41,0.08297257322514051
4.0,12.0,1984.0,16.25,12.11,96.99,0.31,2.55,3.12,2.53,0.07687270525439516
5.0,12.0,1984.0,16.95,13.05,95.77,0.65,3.56,10.21,4.56,0.11348820608251753
6.0,12.0,1984.0,14.61,8.69,77.35,1.78,9.91,2.48,6.51,0.5039885421323376
7.0,12.0,1984.0,16.61,7.86,86.05,0.9,7.82,0.27,3.55,0.33781945014791326
8.0,12.0,1984.0,15.22,9.76,94.06,0.33,3.19,0.73,3.83,0.13862934507929436
9.0,12.0,1984.0,17.12,10.8,86.79,0.91,8.19,0.34,3.96,0.34348593072560085
10.0,12.0,1984.0,16.68,8.93,81.01,0.97,8.26,0.0,3.76,0.4690724949894616
11.0,12.0,1984.0,18.13,9.49,79.39,1.1,8.64,0.0,5.2,0.5511591220997731
12.0,12.0,1984.0,16.5,12.2,88.25,1.07,3.61,13.01,6.32,0.30406179348912854
13.0,12.0,1984.0,14.2,8.13,76.63,0.73,3.71,0.05,2.04,0.5049377041534735
14.0,12.0,1984.0,15.83,6.66,77.57,0.99,6.4,0.01,5.1,0.5131962380466379
15.0,12.0,1984.0,17.84,11.82,85.6,1.03,5.75,7.09,5.28,0.39402976079752694
16.0,12.0,1984.0,18.08,9.55,80.09,1.06,7.95,0.0,4.85,0.5316178528088025
17.0,12.0,1984.0,17.5,7.94,83.74,0.85,9.55,0.02,2.68,0.41205822375696366
18.0,12.0,1984.0,15.33,9.42,87.65,0.61,4.82,0.34,2.07,0.28805619033510466
19.0,12.0,1984.0,15.03,8.02,85.36,0.8,9.01,0.16,2.6,0.3287790078671131
20.0,12.0,1984.0,13.88,4.92,83.45,0.86,9.18,0.0,2.36,0.334297475689153
21.0,12.0,1984.0,17.45,10.78,88.54,0.68,7.7,0.03,2.97,0.3026016997591441
22.0,12.0,1984.0,16.71,8.71,91.99,0.65,7.64,0.08,2.79,0.1974692569354639
23.0,12.0,1984.0,14.83,6.93,90.42,0.7,8.17,0.29,1.75,0.209351504447578
24.0,12.0,1984.0,14.45,10.08,86.91,0.95,6.88,0.37,4.54,0.2962490547908172
25.0,12.0,1984.0,14.05,5.83,83.82,0.86,9.58,0.0,3.27,0.3342593126833753
26.0,12.0,1984.0,13.23,6.98,75.41,1.11,6.59,0.05,3.77,0.49688917894893136
27.0,12.0,1984.0,13.28,6.76,81.35,0.59,5.25,0.05,2.29,0.37638664890265816
28.0,12.0,1984.0,13.8,7.24,82.04,0.69,6.29,0.01,2.97,0.37486457615410984
29.0,12.0,1984.0,12.71,4.55,73.61,1.13,10.22,0.0,4.25,0.4993613210210317
30.0,12.0,1984.0,10.32,1.02,68.87,1.13,10.43,0.0,4.74,0.4929038900964937
31.0,12.0,1984.0,11.3,1.6,68.05,1.07,10.39,0.0,4.19,0.5373893180537799
1.0,1.0,1985.0,13.8,2.41,71.6,0.94,9.9,0.0,2.83,0.5513243455451338
2.0,1.0,1985.0,14.19,2.62,83.52,0.66,9.93,0.0,1.71,0.32749191733837857
3.0,1.0,1985.0,15.63,3.77,85.62,0.81,6.91,0.64,5.2,0.3128875095113848
4.0,1.0,1985.0,15.25,9.03,90.2,0.92,1.21,17.16,7.19,0.2262019519422056
5.0,1.0,1985.0,14.71,8.86,91.97,0.92,4.77,15.76,5.18,0.18006390780297332
6.0,1.0,1985.0,13.5,8.89,91.8,0.43,3.15,0.64,2.49,0.17361414870086644
7.0,1.0,1985.0,13.71,6.89,85.78,0.91,8.48,0.19,3.35,0.29377461794705306
8.0,1.0,1985.0,12.12,7.42,80.03,0.83,6.44,0.23,2.43,0.3852734958399402
9.0,1.0,1985.0,10.64,4.86,89.46,0.8,7.42,1.14,3.77,0.1806072113259105
10.0,1.0,1985.0,11.42,1.6,68.85,1.53,9.54,0.26,4.58,0.5272644940109135
11.0,1.0,1985.0,7.83,-0.94,58.13,1.26,11.15,0.0,3.5,0.5633774319496387
12.0,1.0,1985.0,10.19,-0.66,73.4,0.62,7.38,0.0,1.38,0.408236395453337
13.0,1.0,1985.0,6.89,4.29,93.58,0.51,0.32,21.02,6.07,0.0904784598719306
14.0,1.0,1985.0,9.41,2.84,74.4,1.48,10.18,3.11,4.61,0.39804202344477546
15.0,1.0,1985.0,8.17,0.27,67.0,1.22,11.26,0.0,4.79,0.46091316675102934
16.0,1.0,1985.0,9.5,0.01,72.46,0.87,10.98,0.0,2.07,0.41118400620295237
17.0,1.0,1985.0,12.36,5.8,87.09,0.53,0.67,17.13,5.79,0.2449449827954282
18.0,1.0,1985.0,14.35,8.83,85.92,0.59,6.21,0.69,1.98,0.31014701810530276
19.0,1.0,1985.0,15.36,9.79,94.76,0.29,1.02,5.53,5.48,0.1231750872589168
20.0,1.0,1985.0,14.62,14.03,97.51,0.56,0.08,52.35,10.78,0.061376761279492875
21.0,1.0,1985.0,15.34,13.87,97.85,0.49,1.71,21.95,7.76,0.05451582420232892
22.0,1.0,1985.0,15.75,9.52,91.13,0.92,6.59,10.16,4.17,0.21145757922626318
23.0,1.0,1985.0,14.41,7.49,90.64,0.8,7.82,2.0,2.46,0.20214544527400857
24.0,1.0,1985.0,13.28,6.71,78.84,1.12,9.7,0.0,2.74,0.42668431242970417
25.0,1.0,1985.0,14.1,9.91,88.76,0.65,2.42,18.53,5.76,0.24944894610242518
26.0,1.0,1985.0,13.46,5.71,76.38,1.28,7.52,0.27,3.29,0.47279896197078863
27.0,1.0,1985.0,13.12,3.01,85.04,0.87,10.32,0.0,1.4,0.2825526011749897
28.0,1.0,1985.0,14.67,5.92,88.52,0.89,11.81,0.0,1.11,0.24503167277123516
29.0,1.0,1985.0,15.83,7.06,91.68,0.78,10.23,0.14,2.72,0.19149589360705432
30.0,1.0,1985.0,16.1,6.09,91.97,0.82,10.78,0.09,3.32,0.18472286096882007
31.0,1.0,1985.0,16.9,6.6,89.33,0.93,11.22,0.07,3.32,0.25744782259436993
1.0,2.0,1985.0,20.07,6.75,83.81,1.13,12.71,0.0,3.3,0.4599299621442876
2.0,2.0,1985.0,16.83,6.44,90.89,1.0,12.78,0.06,2.35,0.21854361288925084
3.0,2.0,1985.0,15.67,8.15,92.13,1.02,11.37,0.25,1.84,0.18275725763878103
4.0,2.0,1985.0,17.75,7.46,86.95,1.1,8.08,1.88,6.02,0.3326107132472176
5.0,2.0,1985.0,17.07,11.91,87.15,1.14,10.47,0.02,3.89,0.33968626583357464
6.0,2.0,1985.0,18.39,9.85,87.64,1.25,11.51,0.43,5.64,0.3365610219460904
7.0,2.0,1985.0,14.41,11.31,93.44,0.73,0.33,45.3,8.02,0.15164379393953675
8.0,2.0,1985.0,15.44,12.7,84.51,1.26,2.62,15.06,9.42,0.38548009182164567
9.0,2.0,1985.0,16.67,12.84,95.08,0.79,4.06,14.8,6.71,0.12982200823034384
10.0,2.0,1985.0,15.9,13.61,96.88,0.61,1.92,9.15,8.11,0.08068324509104219
11.0,2.0,1985.0,16.87,13.69,91.23,1.12,5.2,2.34,8.08,0.23724490402445397
12.0,2.0,1985.0,16.44,13.43,94.03,0.91,4.02,9.91,7.35,0.15762196553865593
13.0,2.0,1985.0,16.82,12.9,95.17,0.58,3.71,3.71,5.4,0.12846527897070237
14.0,2.0,1985.0,15.14,13.09,91.2,0.98,4.16,2.16,7.32,0.21771935855007696
15.0,2.0,1985.0,14.95,12.82,94.24,0.58,1.73,16.71,4.36,0.14054270833230653
16.0,2.0,1985.0,15.91,10.13,88.77,1.37,7.37,8.45,4.61,0.2725757739276524
17.0,2.0,1985.0,14.25,10.52,81.03,1.63,9.59,6.44,4.36,0.4288038626125019
18.0,2.0,1985.0,13.57,6.86,86.45,0.68,4.9,1.87,1.7,0.2778661812612919
19.0,2.0,1985.0,14.53,5.34,75.85,1.74,16.16,0.0,3.72,0.5074010887203593
20.0,2.0,1985.0,15.5,4.61,74.59,1.58,13.85,0.0,4.29,0.555321862330906
21.0,2.0,1985.0,15.91,5.45,80.05,1.58,16.29,0.0,3.48,0.45045256883100904
22.0,2.0,1985.0,15.92,4.88,76.14,1.6,16.31,0.0,2.77,0.534829469548612
23.0,2.0,1985.0,16.66,3.81,70.51,1.83,17.08,0.0,3.33,0.6775606579929443
24.0,2.0,1985.0,15.7,4.18,77.16,1.51,15.4,0.0,3.19,0.501462919020456
25.0,2.0,1985.0,15.31,5.62,93.88,0.79,8.88,2.84,3.09,0.13433869578959134
26.0,2.0,1985.0,14.98,8.97,95.6,0.68,5.06,13.43,4.72,0.10014486026455849
27.0,2.0,1985.0,15.21,11.45,95.09,0.91,7.1,8.36,4.96,0.11807517548668889
28.0,2.0,1985.0,17.04,10.15,92.66,1.03,5.9,14.41,5.78,0.18811148969907876
1.0,3.0,1985.0,13.88,9.22,69.99,1.87,11.43,0.09,4.1,0.6508617107532724
2.0,3.0,1985.0,14.68,9.2,76.18,1.52,11.19,0.11,3.3,0.536512391509943
3.0,3.0,1985.0,14.41,9.39,78.19,1.46,7.49,2.1,5.44,0.48657422321627686
4.0,3.0,1985.0,12.76,7.5,74.46,1.61,11.23,1.06,5.97,0.5089632514441842
5.0,3.0,1985.0,13.4,7.11,79.43,1.61,11.31,1.98,5.12,0.4200680492482638
6.0,3.0,1985.0,15.65,6.2,74.67,2.06,18.74,0.0,3.95,0.5704574192255096
7.0,3.0,1985.0,16.11,6.07,83.88,1.61,14.46,0.27,3.14,0.3709094181422432
8.0,3.0,1985.0,17.13,7.5,74.64,2.11,18.78,0.0,3.01,0.6269348916196877
9.0,3.0,1985.0,20.34,6.05,69.79,2.27,19.17,0.0,3.34,0.8631377254084911
10.0,3.0,1985.0,19.49,5.8,64.05,2.37,19.63,0.0,3.27,0.9802097807875763
11.0,3.0,1985.0,15.9,4.27,59.49,2.43,20.17,0.0,4.29,0.8997790624850506
12.0,3.0,1985.0,15.53,3.81,58.07,2.29,19.6,0.0,5.59,0.9080521125967134
13.0,3.0,1985.0,16.7,4.25,62.88,2.16,20.68,0.0,3.85,0.8593416368594184
14.0,3.0,1985.0,17.34,3.76,67.8,2.1,20.82,0.0,3.9,0.7662599542236388
15.0,3.0,1985.0,15.51,6.35,76.84,1.72,20.36,0.0,6.15,0.5190522586560216
16.0,3.0,1985.0,16.13,7.26,68.35,2.04,20.96,0.0,6.38,0.7416807128532033
17.0,3.0,1985.0,15.24,6.48,75.65,1.51,17.41,0.0,4.98,0.539400448988659
18.0,3.0,1985.0,15.97,6.2,78.19,1.42,17.06,0.02,4.11,0.49920334852170445
19.0,3.0,1985.0,14.6,9.63,82.98,1.2,8.14,1.8,6.84,0.3847959314177347
20.0,3.0,1985.0,14.71,9.31,87.01,0.81,3.03,2.77,7.08,0.293564804180233
21.0,3.0,1985.0,15.95,13.31,86.19,1.2,7.62,0.87,9.86,0.3558416031357292
22.0,3.0,1985.0,15.78,11.86,79.52,1.47,9.62,0.7,6.09,0.5094864627690132
23.0,3.0,1985.0,14.31,7.72,73.6,1.29,9.43,0.0,2.58,0.5695246773604872
24.0,3.0,1985.0,15.09,7.45,79.16,1.62,16.14,3.67,4.04,0.4651222688909986
25.0,3.0,1985.0,15.45,9.6,67.56,2.26,15.76,0.3,4.04,0.7633460142106179
26.0,3.0,1985.0,14.88,11.09,70.09,1.62,12.22,0.0,2.99,0.7036356936475037
27.0,3.0,1985.0,15.95,7.65,76.51,1.42,13.59,0.23,3.45,0.5487779444772809
28.0,3.0,1985.0,17.08,6.16,67.01,2.08,22.15,0.0,3.64,0.7984682562410488
29.0,3.0,1985.0,18.1,5.51,67.68,1.94,21.71,0.0,2.57,0.8173505828403518
