Available from: "http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=1981&ed=31&em=12&ey=2010&dts=knmievaluation"
Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind
20,12,1984,13.88,4.92,83.45,0.86,9.18,0.00,2.36
21,12,1984,17.45,10.78,88.54,0.68,7.70,0.03,2.97
22,12,1984,16.71,8.71,91.99,0.65,7.64,0.08,2.79
23,12,1984,14.83,6.93,90.42,0.70,8.17,0.29,1.75
24,12,1984,14.45,10.08,86.91,0.95,6.88,0.37,4.54
25,12,1984,14.05,5.83,83.82,0.86,9.58,0.00,3.27
26,12,1984,13.23,6.98,75.41,1.11,6.59,0.05,3.77
27,12,1984,13.28,6.76,81.35,0.59,5.25,0.05,2.29
28,12,1984,13.80,7.24,82.04,0.69,6.29,0.01,2.97
29,12,1984,12.71,4.55,73.61,1.13,10.22,0.00,4.25
30,12,1984,10.32,1.02,68.87,1.13,10.43,0.00,4.74
31,12,1984,11.30,1.60,68.05,1.07,10.39,0.00,4.19
1,1,1985,13.80,2.41,71.60,0.94,9.90,0.00,2.83
2,1,1985,14.19,2.62,83.52,0.66,9.93,0.00,1.71
3,1,1985,15.63,3.77,85.62,0.81,6.91,0.64,5.20
4,1,1985,15.25,9.03,90.20,0.92,1.21,17.16,7.19
5,1,1985,14.71,8.86,91.97,0.92,4.77,15.76,5.18
6,1,1985,13.50,8.89,91.80,0.43,3.15,0.64,2.49
7,1,1985,13.71,6.89,85.78,0.91,8.48,0.19,3.35
8,1,1985,12.12,7.42,80.03,0.83,6.44,0.23,2.43
9,1,1985,10.64,4.86,89.46,0.80,7.42,1.14,3.77
10,1,1985,11.42,1.60,68.85,1.53,9.54,0.26,4.58
11,1,1985,7.83,-0.94,58.13,1.26,11.15,0.00,3.50
12,1,1985,10.19,-0.66,73.40,0.62,7.38,0.00,1.38
13,1,1985,6.89,4.29,93.58,0.51,0.32,21.02,6.07
14,1,1985,9.41,2.84,74.40,1.48,10.18,3.11,4.61
15,1,1985,8.17,0.27,67.00,1.22,11.26,0.00,4.79
16,1,1985,9.50,0.01,72.46,0.87,10.98,0.00,2.07
17,1,1985,12.36,5.80,87.09,0.53,0.67,17.13,5.79
18,1,1985,14.35,8.83,85.92,0.59,6.21,0.69,1.98
19,1,1985,15.36,9.79,94.76,0.29,1.02,5.53,5.48
20,1,1985,14.62,14.03,97.51,0.56,0.08,52.35,10.78
21,1,1985,15.34,13.87,97.85,0.49,1.71,21.95,7.76
22,1,1985,15.75,9.52,91.13,0.92,6.59,10.16,4.17
23,1,1985,14.41,7.49,90.64,0.80,7.82,2.00,2.46
24,1,1985,13.28,6.71,78.84,1.12,9.70,0.00,2.74
25,1,1985,14.10,9.91,88.76,0.65,2.42,18.53,5.76
26,1,1985,13.46,5.71,76.38,1.28,7.52,0.27,3.29
27,1,1985,13.12,3.01,85.04,0.87,10.32,0.00,1.40
28,1,1985,14.67,5.92,88.52,0.89,11.81,0.00,1.11
29,1,1985,15.83,7.06,91.68,0.78,10.23,0.14,2.72
30,1,1985,16.10,6.09,91.97,0.82,10.78,0.09,3.32
31,1,1985,16.90,6.60,89.33,0.93,11.22,0.07,3.32
1,2,1985,20.07,6.75,83.81,1.13,12.71,0.00,3.30
2,2,1985,16.83,6.44,90.89,1.00,12.78,0.06,2.35
3,2,1985,15.67,8.15,92.13,1.02,11.37,0.25,1.84
4,2,1985,17.75,7.46,86.95,1.10,8.08,1.88,6.02
5,2,1985,17.07,11.91,87.15,1.14,10.47,0.02,3.89
6,2,1985,18.39,9.85,87.64,1.25,11.51,0.43,5.64
7,2,1985,14.41,11.31,93.44,0.73,0.33,45.30,8.02
8,2,1985,15.44,12.70,84.51,1.26,2.62,15.06,9.42
9,2,1985,16.67,12.84,95.08,0.79,4.06,14.80,6.71
10,2,1985,15.90,13.61,96.88,0.61,1.92,9.15,8.11
11,2,1985,16.87,13.69,91.23,1.12,5.20,2.34,8.08
12,2,1985,16.44,13.43,94.03,0.91,4.02,9.91,7.35
13,2,1985,16.82,12.90,95.17,0.58,3.71,3.71,5.40
14,2,1985,15.14,13.09,91.20,0.98,4.16,2.16,7.32
15,2,1985,14.95,12.82,94.24,0.58,1.73,16.71,4.36
16,2,1985,15.91,10.13,88.77,1.37,7.37,8.45,4.61
17,2,1985,14.25,10.52,81.03,1.63,9.59,6.44,4.36
18,2,1985,13.57,6.86,86.45,0.68,4.90,1.87,1.70
19,2,1985,14.53,5.34,75.85,1.74,16.16,0.00,3.72
20,2,1985,15.50,4.61,74.59,1.58,13.85,0.00,4.29
21,2,1985,15.91,5.45,80.05,1.58,16.29,0.00,3.48
22,2,1985,15.92,4.88,76.14,1.60,16.31,0.00,2.77
23,2,1985,16.66,3.81,70.51,1.83,17.08,0.00,3.33
24,2,1985,15.70,4.18,77.16,1.51,15.40,0.00,3.19
25,2,1985,15.31,5.62,93.88,0.79,8.88,2.84,3.09
26,2,1985,14.98,8.97,95.60,0.68,5.06,13.43,4.72
27,2,1985,15.21,11.45,95.09,0.91,7.10,8.36,4.96
28,2,1985,17.04,10.15,92.66,1.03,5.90,14.41,5.78
1,3,1985,13.88,9.22,69.99,1.87,11.43,0.09,4.10
2,3,1985,14.68,9.20,76.18,1.52,11.19,0.11,3.30
3,3,1985,14.41,9.39,78.19,1.46,7.49,2.10,5.44
4,3,1985,12.76,7.50,74.46,1.61,11.23,1.06,5.97
5,3,1985,13.40,7.11,79.43,1.61,11.31,1.98,5.12
6,3,1985,15.65,6.20,74.67,2.06,18.74,0.00,3.95
7,3,1985,16.11,6.07,83.88,1.61,14.46,0.27,3.14
8,3,1985,17.13,7.50,74.64,2.11,18.78,0.00,3.01
9,3,1985,20.34,6.05,69.79,2.27,19.17,0.00,3.34
10,3,1985,19.49,5.80,64.05,2.37,19.63,0.00,3.27
11,3,1985,15.90,4.27,59.49,2.43,20.17,0.00,4.29
12,3,1985,15.53,3.81,58.07,2.29,19.60,0.00,5.59
13,3,1985,16.70,4.25,62.88,2.16,20.68,0.00,3.85
14,3,1985,17.34,3.76,67.80,2.10,20.82,0.00,3.90
15,3,1985,15.51,6.35,76.84,1.72,20.36,0.00,6.15
16,3,1985,16.13,7.26,68.35,2.04,20.96,0.00,6.38
17,3,1985,15.24,6.48,75.65,1.51,17.41,0.00,4.98
18,3,1985,15.97,6.20,78.19,1.42,17.06,0.02,4.11
19,3,1985,14.60,9.63,82.98,1.20,8.14,1.80,6.84
20,3,1985,14.71,9.31,87.01,0.81,3.03,2.77,7.08
21,3,1985,15.95,13.31,86.19,1.20,7.62,0.87,9.86
22,3,1985,15.78,11.86,79.52,1.47,9.62,0.70,6.09
23,3,1985,14.31,7.72,73.60,1.29,9.43,0.00,2.58
24,3,1985,15.09,7.45,79.16,1.62,16.14,3.67,4.04
25,3,1985,15.45,9.60,67.56,2.26,15.76,0.30,4.04
26,3,1985,14.88,11.09,70.09,1.62,12.22,0.00,2.99
27,3,1985,15.95,7.65,76.51,1.42,13.59,0.23,3.45
28,3,1985,17.08,6.16,67.01,2.08,22.15,0.00,3.64
29,3,1985,18.10,5.51,67.68,1.94,21.71,0.00,2.57
30,3,1985,18.24,7.16,81.40,1.47,22.24,0.01,5.03
31,3,1985,18.18,10.17,85.04,1.26,20.05,0.05,3.89
1,4,1985,17.34,10.06,83.64,1.29,17.53,0.09,3.02
2,4,1985,22.45,9.16,75.71,1.68,22.57,0.11,2.53
3,4,1985,22.40,8.78,72.08,1.40,22.23,0.00,4.11
4,4,1985,17.01,13.37,84.80,1.15,8.72,3.72,7.03
5,4,1985,15.79,13.37,79.74,1.11,6.20,2.27,7.71
6,4,1985,17.58,14.63,90.76,1.54,11.39,4.95,7.20
7,4,1985,17.11,13.25,94.47,1.01,4.50,7.88,7.47
8,4,1985,16.42,9.86,86.98,2.71,17.38,7.63,7.59
9,4,1985,14.74,9.17,80.87,2.61,19.19,8.27,4.99
10,4,1985,15.39,7.22,81.07,1.92,15.15,0.23,4.52
11,4,1985,17.90,9.38,74.29,2.84,24.80,0.00,6.35
12,4,1985,21.74,10.51,71.13,3.06,24.77,0.00,6.77
13,4,1985,18.89,9.99,74.87,2.44,24.77,0.00,8.22
14,4,1985,19.78,7.75,62.75,2.76,26.21,0.00,6.87
15,4,1985,22.55,8.16,60.60,2.64,25.79,0.00,2.81
16,4,1985,25.28,8.83,59.48,2.63,26.07,0.00,2.75
17,4,1985,25.40,10.70,62.89,2.31,26.05,0.00,2.64
18,4,1985,22.58,11.36,68.53,1.80,26.12,0.02,2.78
19,4,1985,25.97,11.94,57.07,1.64,18.57,0.03,3.63
20,4,1985,15.61,10.51,93.95,0.98,3.38,22.23,2.67
21,4,1985,16.07,12.34,87.08,2.08,14.82,6.70,2.69
22,4,1985,14.49,10.11,75.42,2.17,12.58,2.09,5.47
23,4,1985,14.33,9.86,80.23,2.75,17.08,12.73,7.50
24,4,1985,11.80,9.22,93.25,0.94,2.32,12.98,4.22
25,4,1985,17.28,9.59,84.22,2.08,14.98,2.16,3.74
26,4,1985,20.22,8.66,84.52,2.55,21.17,5.25,2.41
27,4,1985,18.36,11.54,87.87,2.33,19.57,3.86,1.57
28,4,1985,19.24,10.17,85.96,2.68,22.89,0.97,1.76
29,4,1985,20.87,10.60,82.14,2.74,22.90,0.00,2.33
30,4,1985,24.63,11.40,68.41,3.38,24.23,0.00,3.10
1,5,1985,19.78,12.06,78.49,1.84,11.31,4.92,2.90
2,5,1985,17.85,11.79,91.11,1.35,9.95,8.09,2.21
3,5,1985,15.51,13.34,93.35,0.58,3.28,2.02,1.69
4,5,1985,18.38,12.92,78.99,3.30,26.17,0.10,5.69
5,5,1985,15.18,10.29,73.24,2.49,14.36,0.25,7.25
6,5,1985,14.50,8.85,78.33,2.13,14.14,7.72,5.66
7,5,1985,17.49,7.13,76.55,2.88,21.69,0.28,4.76
8,5,1985,21.20,10.51,78.35,3.33,28.03,0.00,5.71
9,5,1985,22.41,12.09,76.28,3.41,28.00,0.00,6.74
10,5,1985,22.41,10.67,63.41,3.70,28.60,0.00,6.46
11,5,1985,21.30,10.30,56.11,3.54,29.02,0.00,6.48
12,5,1985,19.28,8.30,64.02,2.75,29.15,0.00,6.48
13,5,1985,19.36,9.23,71.95,2.37,28.50,0.00,4.61
14,5,1985,18.36,11.75,80.30,1.49,16.21,0.27,3.08
15,5,1985,16.52,11.46,80.17,1.18,9.61,1.52,3.88
16,5,1985,18.76,11.85,85.11,0.97,7.23,1.44,4.44
17,5,1985,18.80,11.41,79.39,1.69,15.73,0.13,4.65
18,5,1985,22.63,9.05,75.55,2.70,28.93,0.02,4.83
19,5,1985,20.09,10.83,69.89,2.24,29.76,0.00,5.44
20,5,1985,18.55,9.82,75.23,1.48,22.98,0.00,4.55
21,5,1985,17.63,10.48,71.30,1.28,18.83,0.00,3.39
22,5,1985,16.57,9.13,72.64,1.13,18.22,0.00,3.07
23,5,1985,18.17,11.68,67.90,1.40,26.13,0.05,3.91
24,5,1985,18.33,11.53,76.10,1.05,22.38,0.00,2.59
25,5,1985,19.01,13.48,78.92,1.01,15.76,2.14,6.04
26,5,1985,18.72,14.58,85.05,2.99,22.76,9.59,6.44
27,5,1985,18.75,12.80,79.54,2.89,22.50,2.50,3.74
28,5,1985,19.53,10.04,76.09,2.21,19.77,0.00,2.12
29,5,1985,18.32,12.11,77.17,0.94,7.32,0.17,1.28
30,5,1985,20.89,15.29,89.67,1.47,11.21,4.14,2.18
31,5,1985,20.20,14.34,90.77,1.61,14.39,0.58,1.96
1,6,1985,20.15,14.00,86.53,2.36,22.39,0.67,2.55
2,6,1985,20.07,14.71,86.15,2.25,21.92,1.12,3.12
3,6,1985,19.92,13.57,86.28,1.35,12.06,0.38,2.38
4,6,1985,20.47,12.41,82.49,2.12,25.42,0.05,2.83
5,6,1985,20.85,16.05,86.29,2.34,21.77,3.56,4.61
6,6,1985,20.36,14.16,87.39,1.89,19.29,1.16,3.13
7,6,1985,20.49,13.65,84.51,1.83,21.93,0.16,2.60
8,6,1985,21.17,12.35,73.92,1.86,23.77,0.00,4.36
9,6,1985,23.07,13.82,72.13,1.64,29.53,0.00,5.99
10,6,1985,29.52,13.82,63.69,1.62,29.86,0.00,4.64
11,6,1985,25.57,14.90,70.20,1.00,29.45,0.00,2.91
12,6,1985,24.51,16.26,74.29,0.80,29.47,0.01,3.17
13,6,1985,21.68,15.04,73.36,0.70,28.59,0.01,3.43
14,6,1985,22.01,15.14,77.65,0.57,20.07,0.08,2.97
15,6,1985,21.92,15.54,81.40,0.66,16.62,1.01,1.95
16,6,1985,25.32,15.56,71.72,2.76,27.89,2.93,3.46
17,6,1985,30.58,16.08,66.10,1.88,29.15,0.00,7.15
18,6,1985,31.94,18.03,65.44,1.05,20.07,0.36,7.18
19,6,1985,23.68,15.58,69.47,0.75,29.79,0.00,8.27
20,6,1985,24.62,15.23,65.92,0.70,30.01,0.00,6.75
21,6,1985,24.16,14.95,71.90,0.57,28.07,0.00,5.45
22,6,1985,23.58,15.00,63.56,0.57,29.65,0.00,5.53
23,6,1985,24.42,13.36,68.23,0.57,30.08,0.00,5.07
24,6,1985,27.22,16.63,66.23,0.57,29.50,0.01,6.57
25,6,1985,29.18,14.78,67.04,0.65,30.08,0.00,2.66
26,6,1985,28.11,15.06,70.93,0.55,30.36,0.01,3.52
27,6,1985,28.59,16.16,65.44,0.50,30.24,0.00,8.21
28,6,1985,26.92,15.30,68.81,0.47,30.82,0.00,6.95
29,6,1985,27.10,14.58,67.56,0.56,30.18,0.02,3.01
30,6,1985,28.20,13.74,59.34,0.59,30.15,0.02,2.26
1,7,1985,24.63,16.11,70.39,0.41,28.88,0.02,3.76
2,7,1985,20.60,16.03,78.37,2.05,19.44,4.38,4.49
3,7,1985,21.70,16.94,74.70,1.53,18.80,0.23,5.36
4,7,1985,25.06,17.19,74.56,1.23,22.58,0.13,5.96
5,7,1985,33.83,16.61,61.17,1.14,29.25,0.00,5.84
6,7,1985,34.96,19.38,51.44,0.72,30.02,0.00,2.47
7,7,1985,32.45,19.89,63.89,0.43,27.53,0.02,3.58
8,7,1985,27.32,18.80,72.88,0.41,29.44,0.00,3.94
9,7,1985,24.72,17.62,75.00,0.44,21.83,0.16,4.07
10,7,1985,28.63,17.54,73.05,0.51,27.96,0.03,4.59
11,7,1985,28.59,17.31,70.98,0.46,28.70,0.01,4.50
12,7,1985,30.98,15.22,68.20,0.51,30.06,0.00,2.56
13,7,1985,24.59,17.21,73.94,0.34,28.51,0.01,4.41
14,7,1985,27.40,17.29,68.55,0.42,28.18,0.01,5.00
15,7,1985,25.69,17.46,69.95,0.34,26.70,0.00,7.07
16,7,1985,27.29,17.11,66.53,0.38,29.76,0.00,8.11
17,7,1985,29.60,17.49,64.23,0.42,29.74,0.00,8.55
18,7,1985,26.91,16.83,68.88,0.35,29.65,0.00,8.06
19,7,1985,26.62,17.51,72.24,0.37,27.09,0.04,7.03
20,7,1985,29.01,16.83,62.64,0.41,28.96,0.00,7.73
21,7,1985,33.38,17.39,57.12,0.51,29.53,0.00,2.83
22,7,1985,32.09,18.89,57.33,0.43,28.90,0.00,3.21
23,7,1985,28.14,17.54,78.30,0.33,29.00,0.02,2.73
24,7,1985,30.65,16.92,71.25,0.46,28.11,0.05,2.87
25,7,1985,26.94,17.20,72.91,0.30,27.67,0.01,6.39
26,7,1985,24.96,16.63,69.07,0.28,25.47,0.00,6.72
27,7,1985,24.89,15.40,64.87,0.33,28.49,0.00,4.72
28,7,1985,23.42,17.26,74.01,0.25,19.47,0.13,5.24
29,7,1985,23.90,16.70,70.29,0.63,19.87,0.42,4.66
30,7,1985,24.60,16.99,63.33,0.46,23.14,0.07,6.60
31,7,1985,26.77,15.98,63.63,0.40,28.18,0.00,7.14
1,8,1985,29.33,16.61,58.85,0.39,28.94,0.00,7.31
2,8,1985,35.41,16.67,47.14,0.49,28.85,0.00,5.61
3,8,1985,35.48,17.46,54.16,0.40,28.76,0.00,7.18
4,8,1985,34.07,18.11,54.01,0.40,28.17,0.00,7.37
5,8,1985,26.59,16.71,63.16,0.26,27.56,0.00,9.18
6,8,1985,27.73,15.09,52.08,0.32,28.92,0.00,8.97
7,8,1985,30.67,14.94,52.46,0.41,28.59,0.00,4.82
8,8,1985,28.24,16.32,66.27,0.29,27.84,0.00,5.65
9,8,1985,26.48,15.40,72.29,0.26,25.72,0.00,5.09
10,8,1985,25.02,16.40,59.41,0.29,27.47,0.00,6.21
11,8,1985,26.53,15.98,70.65,0.29,27.05,0.00,5.18
12,8,1985,27.40,17.36,62.18,0.32,26.50,0.00,5.35
13,8,1985,28.59,15.60,56.90,0.33,26.89,0.00,4.03
14,8,1985,28.73,15.72,66.83,0.30,26.64,0.00,4.34
15,8,1985,30.00,16.66,63.05,0.31,27.17,0.00,6.34
16,8,1985,31.15,16.22,63.81,0.32,27.09,0.00,5.84
17,8,1985,28.93,16.60,67.45,0.32,26.77,0.03,5.38
18,8,1985,28.82,15.47,67.45,0.29,26.82,0.02,5.87
19,8,1985,31.22,17.99,66.19,0.32,26.26,0.00,6.48
20,8,1985,33.14,17.69,67.22,0.34,25.69,0.00,5.55
21,8,1985,33.26,16.77,64.59,0.33,25.30,0.02,4.61
22,8,1985,33.08,16.76,62.46,0.32,26.09,0.00,6.41
23,8,1985,27.90,17.15,67.17,0.24,25.46,0.00,7.70
24,8,1985,25.46,16.10,66.70,0.23,24.62,0.00,7.09
25,8,1985,24.49,15.83,54.42,0.25,26.23,0.00,9.80
26,8,1985,32.41,14.81,44.97,0.37,26.02,0.00,6.05
27,8,1985,29.32,15.61,55.76,0.30,25.26,0.00,3.48
28,8,1985,31.95,17.35,54.48,0.33,25.40,0.01,3.99
29,8,1985,26.19,16.65,68.49,0.24,24.95,0.01,4.96
30,8,1985,28.49,16.40,70.07,0.24,24.57,0.00,7.02
31,8,1985,30.26,17.64,65.84,0.28,24.48,0.00,7.16
1,9,1985,31.32,17.74,66.34,0.28,23.78,0.00,6.82
2,9,1985,31.02,17.00,66.20,0.27,23.78,0.00,6.03
3,9,1985,29.39,17.82,66.47,0.24,23.53,0.01,7.43
4,9,1985,33.71,16.35,61.79,0.32,23.91,0.00,5.45
5,9,1985,34.12,17.16,62.29,0.33,23.25,0.00,2.65
6,9,1985,31.52,18.12,64.75,0.29,20.08,0.03,1.96
7,9,1985,28.12,20.26,73.48,0.43,19.37,0.34,2.46
8,9,1985,31.41,18.98,69.85,0.42,21.03,0.06,2.83
9,9,1985,32.63,18.50,66.93,0.33,21.91,0.04,2.66
10,9,1985,36.18,19.41,53.93,0.37,22.02,0.03,2.48
11,9,1985,37.12,21.40,42.44,0.31,17.99,0.01,3.92
12,9,1985,32.63,20.68,51.19,0.33,20.15,0.23,3.77
13,9,1985,38.72,20.20,38.60,0.80,21.59,0.32,5.56
14,9,1985,32.02,20.24,43.66,0.32,21.59,0.00,3.11
15,9,1985,34.46,18.44,59.83,0.29,21.84,0.02,3.70
16,9,1985,31.16,15.39,58.53,0.27,22.20,0.00,1.99
17,9,1985,26.58,16.49,76.31,0.18,21.07,0.03,3.87
18,9,1985,26.86,19.60,74.16,0.38,19.64,0.27,3.60
19,9,1985,25.03,18.66,71.26,0.38,17.87,0.16,2.79
20,9,1985,24.19,16.50,76.28,0.24,19.90,0.00,2.53
21,9,1985,24.33,15.94,78.23,0.20,18.38,0.01,2.71
22,9,1985,27.32,15.86,74.22,0.29,18.94,0.05,3.29
23,9,1985,26.98,17.45,69.69,0.23,18.62,0.00,3.82
24,9,1985,30.04,18.46,64.76,0.24,19.25,0.01,5.38
25,9,1985,30.97,17.56,64.97,0.26,19.19,0.00,3.54
26,9,1985,32.88,18.85,59.32,0.26,18.97,0.00,2.89
27,9,1985,35.25,19.12,65.71,0.24,18.33,0.00,4.33
28,9,1985,26.47,19.54,81.07,0.15,11.90,0.05,2.95
29,9,1985,31.37,18.16,68.31,0.26,16.73,0.02,2.13
30,9,1985,25.29,19.51,77.59,0.13,10.50,0.00,2.98
1,10,1985,26.39,18.60,73.34,0.24,18.07,0.01,2.95
2,10,1985,23.43,17.01,73.16,0.19,18.12,0.01,3.25
3,10,1985,21.25,17.82,89.05,0.60,2.84,3.94,3.64
4,10,1985,21.78,14.95,75.58,1.42,13.20,0.37,3.75
5,10,1985,21.62,14.20,71.82,1.09,14.60,0.07,1.73
6,10,1985,21.51,13.39,76.80,0.78,15.83,0.00,1.69
7,10,1985,23.43,13.31,81.96,0.53,16.69,0.00,2.41
8,10,1985,21.85,15.02,66.26,0.42,17.65,0.00,7.53
9,10,1985,25.89,14.25,61.62,0.36,17.69,0.00,5.60
10,10,1985,24.31,13.75,73.52,0.24,17.30,0.00,2.78
11,10,1985,29.40,15.15,67.31,0.27,15.73,0.03,2.40
12,10,1985,31.37,16.56,54.80,0.28,16.69,0.00,3.65
13,10,1985,31.09,18.20,58.96,0.23,16.47,0.00,3.70
14,10,1985,30.98,16.86,59.96,0.25,16.59,0.00,1.96
15,10,1985,28.74,16.37,61.48,0.21,16.22,0.02,3.45
16,10,1985,29.40,15.88,60.91,0.21,16.00,0.00,3.00
17,10,1985,26.28,13.65,65.75,0.20,16.61,0.00,2.28
18,10,1985,24.97,14.46,80.45,0.23,14.54,0.13,2.07
19,10,1985,24.55,15.12,81.41,0.21,14.04,0.02,1.66
20,10,1985,23.58,15.88,81.25,0.19,14.12,0.02,1.68
21,10,1985,27.15,14.81,72.32,0.24,13.59,0.04,2.00
22,10,1985,27.53,13.72,55.21,0.25,15.19,0.00,2.75
23,10,1985,24.98,12.99,53.97,0.22,15.01,0.00,2.79
24,10,1985,24.72,13.34,63.02,0.17,13.97,0.00,3.35
25,10,1985,25.09,14.04,65.91,0.19,14.60,0.00,3.13
26,10,1985,25.83,13.29,63.00,0.21,14.30,0.00,2.49
27,10,1985,25.74,14.22,63.60,0.18,14.14,0.00,3.67
28,10,1985,25.07,13.83,57.29,0.23,12.55,0.16,2.92
29,10,1985,24.12,12.27,56.26,0.23,13.91,0.00,4.68
30,10,1985,23.61,12.73,60.07,0.20,13.84,0.01,3.09
31,10,1985,23.31,11.74,67.07,0.18,13.06,0.00,2.24
1,11,1985,21.44,12.44,75.69,0.15,13.26,0.09,2.11
2,11,1985,19.74,15.98,82.95,1.16,4.98,7.43,4.71
3,11,1985,19.22,14.07,80.16,1.12,4.64,2.50,4.95
4,11,1985,19.84,17.82,93.17,0.81,0.26,18.15,8.46
5,11,1985,22.04,19.72,95.03,1.03,5.81,1.34,7.01
6,11,1985,20.46,18.56,95.78,0.78,4.37,1.28,5.14
7,11,1985,19.12,14.79,89.85,0.94,4.96,0.66,2.75
8,11,1985,19.30,15.47,92.86,0.77,4.44,1.20,3.87
9,11,1985,19.15,17.53,94.16,0.62,3.37,0.80,4.85
10,11,1985,20.03,14.24,90.73,1.24,7.89,1.84,3.22
11,11,1985,14.22,12.55,90.09,1.01,0.57,11.34,4.61
12,11,1985,14.36,10.29,74.44,1.68,7.62,0.19,5.75
13,11,1985,13.73,8.90,67.88,1.60,12.27,0.00,3.03
14,11,1985,14.21,6.51,57.76,1.85,11.16,0.00,4.67
15,11,1985,15.67,4.74,65.43,1.38,12.16,0.00,3.94
16,11,1985,14.68,4.69,62.45,1.40,12.58,0.00,3.53
17,11,1985,15.51,4.49,64.79,1.19,12.04,0.00,3.12
18,11,1985,15.14,5.07,64.85,1.21,11.94,0.00,3.79
19,11,1985,13.46,4.89,68.32,0.91,9.95,0.00,2.10
20,11,1985,13.47,2.54,71.66,0.84,11.29,0.00,1.58
21,11,1985,12.47,7.85,84.38,0.30,3.19,0.47,1.17
22,11,1985,14.18,5.03,76.82,0.83,11.29,0.00,2.00
23,11,1985,15.22,4.73,76.16,0.86,10.86,0.00,2.72
24,11,1985,12.29,5.93,83.30,0.47,1.97,7.12,4.34
25,11,1985,15.93,12.31,95.55,0.32,1.77,21.09,6.17
26,11,1985,17.02,13.49,89.66,1.61,4.99,10.74,7.73
27,11,1985,13.55,6.05,74.10,1.47,6.92,0.02,5.01
28,11,1985,12.73,3.82,72.71,1.01,10.53,0.00,1.98
29,11,1985,14.77,6.40,83.29,0.69,3.05,1.42,4.40
30,11,1985,17.38,13.53,90.92,0.58,2.28,1.59,6.31
1,12,1985,21.05,15.50,80.84,1.46,7.72,0.78,6.43
2,12,1985,21.79,14.16,74.22,1.69,10.03,0.00,5.65
3,12,1985,20.48,13.84,86.04,0.85,8.63,0.02,4.68
4,12,1985,19.14,11.30,88.46,0.91,6.33,9.28,5.88
5,12,1985,15.89,10.14,80.52,1.50,6.93,1.59,4.72
6,12,1985,15.89,10.21,81.37,0.98,8.03,0.20,1.79
7,12,1985,14.85,10.62,85.88,0.60,1.16,11.41,4.88
8,12,1985,13.28,8.58,83.03,1.13,5.66,2.93,3.83
9,12,1985,12.83,6.31,84.89,0.53,5.96,0.13,0.77
10,12,1985,16.24,10.77,85.97,1.01,6.36,3.93,4.59
11,12,1985,16.11,8.62,88.61,0.65,5.42,1.45,1.73
12,12,1985,15.01,5.24,85.76,0.70,9.85,0.00,1.96
13,12,1985,14.34,4.97,82.46,0.91,9.68,0.04,3.91
14,12,1985,14.14,2.17,68.66,1.06,10.17,0.00,2.50
15,12,1985,15.67,3.92,82.45,0.77,9.81,0.00,2.22
16,12,1985,15.08,4.77,85.94,0.64,9.65,0.01,2.35
17,12,1985,15.11,4.57,86.03,0.63,9.63,0.01,2.09
18,12,1985,14.61,5.77,90.71,0.54,7.72,0.16,2.76
19,12,1985,13.84,5.34,90.69,0.43,4.72,0.25,0.73
20,12,1985,13.84,6.84,92.36,0.36,4.53,0.95,0.76
21,12,1985,13.47,6.83,89.59,0.66,3.86,2.86,4.35
22,12,1985,14.70,9.93,80.57,1.27,2.85,14.42,6.36
23,12,1985,15.18,10.75,85.65,0.92,6.85,2.48,3.42
24,12,1985,15.83,14.13,94.26,0.76,1.39,5.23,8.45
25,12,1985,15.94,12.28,73.60,1.51,4.31,2.61,6.11
26,12,1985,14.34,12.02,80.25,1.11,2.33,3.81,5.37
27,12,1985,14.82,10.26,87.19,0.99,1.70,10.00,5.33
28,12,1985,12.11,6.57,83.10,0.80,7.73,0.41,1.22
29,12,1985,11.49,5.41,77.46,0.97,7.75,0.02,3.84
30,12,1985,10.60,3.31,74.13,0.97,10.11,0.00,2.39
31,12,1985,14.38,8.84,85.89,0.87,3.87,2.89,6.18
1,1,1986,15.11,12.74,91.88,0.62,1.65,5.20,7.17
2,1,1986,13.19,8.13,76.24,1.53,3.41,3.16,6.84
3,1,1986,13.11,7.22,80.51,1.21,5.54,1.77,5.93
4,1,1986,11.48,4.08,76.61,0.85,7.95,0.00,2.69
5,1,1986,14.47,7.58,80.34,1.14,4.64,2.23,6.32
6,1,1986,12.06,6.31,74.85,0.88,5.36,0.00,2.48
7,1,1986,14.45,9.51,83.79,1.46,3.48,15.14,8.05
8,1,1986,12.00,8.39,91.38,0.15,0.57,5.70,2.78
9,1,1986,13.94,6.51,91.63,0.60,6.03,0.23,2.06
10,1,1986,13.37,4.68,83.69,0.78,9.49,0.05,1.32
11,1,1986,14.13,3.58,86.28,0.68,9.81,0.00,1.24
12,1,1986,14.55,7.00,85.72,0.94,9.15,0.06,3.19
13,1,1986,14.93,4.26,83.18,0.89,10.72,0.00,3.33
14,1,1986,14.58,3.00,85.69,0.78,10.90,0.00,2.46
15,1,1986,13.15,4.32,87.73,0.58,5.67,0.10,3.16
16,1,1986,14.86,8.40,87.09,0.90,9.73,0.09,3.47
17,1,1986,14.36,6.26,91.93,0.67,9.29,0.11,2.52
18,1,1986,14.75,5.14,88.44,0.76,9.76,0.11,1.91
